,id,scrape_id,host_id,host_acceptance_rate,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
11603,47710189.0,20230300000000.0,263841355,97,28.0,32.0,41.818465,2.995083,8,2.0,4.0,6.0,207.0,1,365,1.0,7.0,365.0,365.0,5.4,365.0,0,0,0,24,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,28,28,0,0,0.05
11605,47710191.0,20230300000000.0,263841355,97,28.0,32.0,41.8896242,3.122325,12,3.0,6.0,9.0,411.0,1,365,1.0,7.0,365.0,365.0,3.9,365.0,19,36,38,95,4,1,0,4.0,3.5,4.0,4.0,4.0,4.75,4.0,28,28,0,0,0.19
11606,46731759.0,20230300000000.0,118934271,98,83.0,293.0,41.70749,2.8874,10,2.0,3.0,5.0,250.0,1,1125,3.0,5.0,1125.0,1125.0,3.5,1125.0,23,53,82,221,5,3,0,4.2,4.2,3.2,4.8,4.8,4.8,4.4,82,82,0,0,0.26
11609,46742441.0,20230300000000.0,8472875,97,102.0,118.0,42.33604,1.94379,5,2.0,2.0,3.973724568040078,242.0,2,31,2.0,5.0,31.0,31.0,2.3,31.0,0,0,0,0,3,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,65,65,0,0,0.11
11613,47715220.0,20230300000000.0,34835443,100,11.0,14.0,41.70045,2.85029,8,3.0,4.0,6.0,320.0,1,365,1.0,7.0,365.0,365.0,2.7,365.0,18,44,70,140,20,12,1,4.6,4.8,4.5,4.65,4.75,4.85,4.45,6,6,0,0,0.82
11614,47866385.0,20230300000000.0,117763930,100,62.0,63.0,41.97771,2.82389,4,2.0,3.0,3.0,143.0,1,365,2.0,5.0,365.0,365.0,4.0,365.0,2,6,26,289,22,13,0,4.86,4.91,4.82,4.86,4.91,4.91,4.64,62,62,0,0,0.99
11616,46754491.0,20230300000000.0,343715457,96,2.0,2.0,41.97899,2.81656,4,2.0,3.0,4.0,150.0,5,90,4.0,5.0,1125.0,1125.0,5.0,1125.0,15,23,48,48,7,7,0,4.71,5.0,4.57,5.0,5.0,4.71,5.0,1,1,0,0,0.85
11618,46785391.0,20230300000000.0,101274294,100,12.0,12.0,42.19506,2.75246,2,2.0,1.0,1.0,28.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,3,3,3,3,39,21,4,4.74,4.79,4.79,4.95,4.95,4.82,4.77,12,4,8,0,2.19
11621,47870012.0,20230300000000.0,233388291,94,2.0,2.0,42.12338,2.76216,4,2.0,2.0,3.0,86.0,2,20,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,7,22,249,64,37,4,4.98,4.95,4.94,4.98,4.98,4.97,4.92,2,2,0,0,2.64
11625,47883362.0,20230300000000.0,95415596,100,419.0,435.0,41.99776,3.19729,4,2.0,2.0,3.0,172.0,1,1125,1.0,2.0,2.0,1125.0,1.7,730.3,29,55,75,168,1,1,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,405,389,16,0,0.13
11627,46817237.0,20230300000000.0,378270456,0,1.0,1.0,42.46294,1.98417,6,2.0,3.0,5.0,183.0,2,1125,1.0,3.0,30.0,30.0,1.9,30.0,0,0,0,0,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,1,1,0,0,0.5232000277238703
11629,47884025.0,20230300000000.0,117751526,99,79.0,102.0,42.10667,3.0803,8,2.0,4.0,4.0,199.0,1,1125,1.0,14.0,1125.0,1125.0,3.6,1125.0,0,0,19,99,4,1,0,3.25,2.75,3.0,3.5,2.75,3.75,3.0,78,77,0,1,0.2
11630,46825397.0,20230300000000.0,273313782,0,1.0,1.0,41.84921,3.12127,4,2.0,3.0,3.0,200.0,3,150,1.0,3.0,150.0,150.0,2.7,150.0,23,53,83,256,3,1,0,5.0,5.0,4.67,5.0,5.0,5.0,4.67,1,1,0,0,0.15
11634,47884058.0,20230300000000.0,117751526,99,79.0,102.0,42.11614,3.15064,5,2.0,3.0,3.0,85.0,1,365,1.0,7.0,365.0,365.0,3.6,365.0,13,39,47,195,6,5,0,4.5,4.83,4.83,4.0,4.0,5.0,4.67,78,77,0,1,0.25
11638,47752964.0,20230300000000.0,282214688,75,1.0,1.0,41.92374,3.17251,7,2.0,3.0,4.0,157.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,30,60,90,335,3,1,0,4.67,4.67,4.33,5.0,4.67,4.33,4.33,1,1,0,0,0.15
11644,47899788.0,20230300000000.0,18240880,99,39.0,94.0,42.02169418,2.70797801,5,2.0,3.0,4.0,347.0,2,120,1.0,5.0,365.0,365.0,2.4,365.0,21,51,81,320,10,6,0,4.6,4.5,4.8,4.7,4.9,4.8,4.1,39,34,5,0,0.41
11645,48021584.0,20230300000000.0,117908511,100,120.0,329.0,41.9362,3.21354,7,4.0,4.0,5.0,498.0,1,1125,1.0,7.0,1125.0,1125.0,3.2,1125.0,0,25,55,112,1,1,0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,114,114,0,0,0.14
11647,46850138.0,20230300000000.0,303693270,100,2.0,2.0,41.87179,2.4217,9,2.0,4.0,6.0,239.0,2,28,2.0,4.0,1125.0,1125.0,2.2,1125.0,17,31,56,290,25,13,0,4.8,5.0,4.88,5.0,5.0,4.84,4.6,2,2,0,0,0.92
11650,46864061.0,20230300000000.0,378569834,71,7.0,7.0,41.69286,2.82325,6,2.0,3.0,5.0,170.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,0,0,0,31,4,0,0,4.5,4.5,3.75,4.5,4.5,4.5,4.5,7,7,0,0,0.19
11656,47930985.0,20230300000000.0,352246760,89,14.0,15.0,41.98439,2.82373,6,2.0,3.0,6.0,182.0,2,180,2.0,2.0,180.0,180.0,2.0,180.0,13,34,57,224,22,19,3,4.91,4.91,4.95,4.95,4.95,5.0,4.91,14,14,0,0,1.11
11659,48049425.0,20230300000000.0,387353143,0,9.0,10.0,42.29794,2.92117,10,2.0,4.0,6.0,53.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,127,7,0,0,4.43,4.43,4.71,4.86,4.57,4.71,4.43,9,9,0,0,0.29
11661,47932267.0,20230300000000.0,117908511,100,120.0,329.0,41.95923,3.20763,8,3.0,4.0,5.0,270.0,1,1125,1.0,7.0,1125.0,1125.0,3.2,1125.0,25,55,77,218,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,114,114,0,0,0.5232000277238703
11662,48196744.0,20230300000000.0,386833412,99,225.0,297.0,42.26254,3.17734,2,2.0,1.0,2.0,71.0,1,1125,1.0,2.0,1125.0,1125.0,1.1,1125.0,29,59,89,265,7,2,0,3.86,3.71,4.71,3.71,4.14,4.57,4.29,213,191,22,0,0.33
11663,48049426.0,20230300000000.0,387353143,0,9.0,10.0,42.18394,3.08655,6,2.0,3.0,3.0,214.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,170,4,0,0,4.75,5.0,5.0,4.75,4.25,4.75,4.5,9,9,0,0,0.17
11665,48049427.0,20230300000000.0,387353143,0,9.0,10.0,42.19565,3.03505,4,2.0,3.0,4.0,88.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,184,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,9,9,0,0,0.5232000277238703
11667,47933431.0,20230300000000.0,113356954,100,129.0,358.0,42.26911,2.98432,6,2.0,3.0,4.0,137.0,1,1125,1.0,14.0,1125.0,1125.0,5.6,1125.0,29,59,89,178,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,118,118,0,0,0.5232000277238703
11668,48196800.0,20230300000000.0,386833412,99,225.0,297.0,42.24413,3.20094,8,3.0,4.0,6.0,549.0,1,1125,2.0,7.0,1125.0,1125.0,2.5,1125.0,15,20,25,126,20,12,1,4.7,4.6,4.35,4.65,4.65,4.85,4.6,213,191,22,0,0.87
11671,48050465.0,20230300000000.0,65606740,100,23.0,45.0,42.252,3.1196,8,4.0,4.0,5.0,388.0,1,1125,1.0,7.0,1125.0,1125.0,4.0,1125.0,0,0,15,64,6,4,0,5.0,5.0,5.0,4.67,5.0,4.83,4.67,21,21,0,0,0.3
11674,48196820.0,20230300000000.0,386833412,99,225.0,297.0,42.24517,3.20037,8,3.0,4.0,6.0,549.0,1,1125,2.0,7.0,1125.0,1125.0,2.5,1125.0,11,22,23,115,15,9,1,4.0,4.07,4.0,4.0,4.4,4.53,4.07,213,191,22,0,0.63
11675,48197535.0,20230300000000.0,39713720,95,3.0,3.0,42.33897,1.93306,8,2.0,1.0,5.0,99.0,2,1125,2.0,3.0,1125.0,1125.0,2.0,1125.0,23,24,24,24,39,14,1,4.87,4.82,4.87,4.79,4.97,4.92,4.87,3,3,0,0,1.56
11676,47935422.0,20230300000000.0,386359447,100,1.0,1.0,41.7704,2.70463,7,2.0,3.0,5.0,140.0,7,21,7.0,7.0,1125.0,1125.0,7.0,1125.0,23,53,83,256,8,2,0,5.0,5.0,5.0,5.0,5.0,4.63,4.88,1,1,0,0,0.33
11677,48202432.0,20230300000000.0,251976436,98,36.0,53.0,41.716339,2.900481,7,3.0,3.0,4.0,312.0,2,60,2.0,7.0,2.0,60.0,2.2,45.1,26,51,77,148,4,2,0,3.75,3.0,4.25,3.25,3.75,4.25,3.75,25,25,0,0,0.18
11679,48065553.0,20230300000000.0,387517360,86,1.0,1.0,42.28379,3.29293,8,2.0,4.0,6.0,342.0,3,1125,3.0,7.0,1125.0,1125.0,3.7,1125.0,26,50,73,221,1,1,0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,1,1,0,0,0.1
11682,48072249.0,20230300000000.0,9438534,76,4.0,17.0,42.27515,2.86694,16,7.0,6.0,12.0,408.0,2,30,2.0,4.0,1125.0,1125.0,2.3,1125.0,30,56,81,352,12,7,0,4.75,4.75,4.75,4.92,4.83,4.75,4.58,3,1,2,0,0.5
11683,48073128.0,20230300000000.0,13472834,50,1.0,1.0,41.826885,3.080064,5,2.0,2.0,4.0,211.0,7,365,2.0,7.0,365.0,365.0,4.5,365.0,30,60,90,320,1,1,0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,1,1,0,0,0.14
11686,48206481.0,20230300000000.0,386833412,99,225.0,297.0,42.2624,3.15449,6,2.0,2.0,4.0,151.0,1,1125,2.0,7.0,1125.0,1125.0,2.5,1125.0,20,46,66,189,1,1,0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,213,191,22,0,0.12
11687,47951638.0,20230300000000.0,269248023,100,104.0,188.0,42.25322,3.18999,4,2.0,1.0,2.0,88.0,1,1125,1.0,7.0,1125.0,1125.0,3.7,1125.0,0,0,7,44,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,100,99,1,0,0.5232000277238703
11688,48206497.0,20230300000000.0,386833412,99,225.0,297.0,42.26262,3.15486,8,2.0,3.0,6.0,170.0,1,1125,2.0,7.0,1125.0,1125.0,2.5,1125.0,15,42,54,182,1,0,0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,213,191,22,0,0.05
11691,48206513.0,20230300000000.0,386833412,99,225.0,297.0,42.26457,3.15427,8,2.0,3.0,6.0,170.0,1,1125,2.0,7.0,1125.0,1125.0,2.5,1125.0,11,36,60,166,4,3,0,3.75,3.75,4.25,3.75,3.0,4.75,4.5,213,191,22,0,0.16
11692,47953128.0,20230300000000.0,64329963,100,1.0,3.0,41.70421,2.82167,7,2.0,3.0,5.0,239.0,6,365,6.0,6.0,365.0,365.0,6.0,365.0,22,45,46,253,35,19,0,4.97,4.89,4.94,5.0,4.97,4.63,4.71,1,1,0,0,1.6
11693,48206527.0,20230300000000.0,386833412,99,225.0,297.0,42.26334,3.15428,6,2.0,2.0,4.0,151.0,1,1125,2.0,7.0,1125.0,1125.0,2.5,1125.0,23,34,40,175,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,213,191,22,0,0.5232000277238703
11694,48206544.0,20230300000000.0,386833412,99,225.0,297.0,42.26294,3.1537,6,2.0,2.0,4.0,151.0,1,1125,2.0,8.0,28.0,1125.0,2.5,1122.5,26,56,67,216,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,213,191,22,0,0.5232000277238703
11695,48206559.0,20230300000000.0,386833412,99,225.0,297.0,42.26422,3.15484,6,2.0,2.0,4.0,151.0,1,1125,2.0,8.0,28.0,1125.0,2.5,1122.5,27,39,66,221,3,2,0,3.33,3.33,4.33,3.0,3.33,4.33,4.33,213,191,22,0,0.12
11697,47959247.0,20230300000000.0,86307032,99,31.0,178.0,42.1791,3.09294,6,2.0,3.0,5.0,2277.0,1,1125,1.0,7.0,1125.0,1125.0,4.7,1125.0,0,0,0,27,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,30,30,0,0,0.5232000277238703
11699,47959249.0,20230300000000.0,86307032,99,31.0,178.0,42.18398,3.10558,6,2.0,3.0,6.0,190.0,1,1125,1.0,7.0,1125.0,1125.0,3.3,1125.0,0,0,0,0,2,2,0,4.5,4.5,4.5,4.5,4.5,4.5,4.0,30,30,0,0,0.21
11700,48079454.0,20230300000000.0,168380245,100,2.0,2.0,41.80714,2.84837,7,2.0,4.0,7.0,360.0,4,30,4.0,4.0,30.0,30.0,4.0,30.0,0,0,0,0,10,3,0,4.7,5.0,5.0,5.0,5.0,4.7,4.7,1,1,0,0,0.48
11701,48206564.0,20230300000000.0,386833412,99,225.0,297.0,42.26462,3.15428,8,2.0,3.0,6.0,170.0,1,1125,2.0,7.0,1125.0,1125.0,2.5,1125.0,19,49,64,181,2,1,0,3.5,2.5,3.5,3.5,5.0,5.0,4.0,213,191,22,0,0.08
11702,48206577.0,20230300000000.0,386833412,99,225.0,297.0,42.26296,3.15441,8,2.0,3.0,6.0,170.0,1,1125,2.0,7.0,1125.0,1125.0,2.5,1125.0,16,39,47,162,9,7,0,4.0,3.56,3.44,4.0,3.89,4.67,4.22,213,191,22,0,0.47
11703,48206586.0,20230300000000.0,386833412,99,225.0,297.0,42.26265,3.15293,6,2.0,2.0,4.0,151.0,1,1125,2.0,7.0,1125.0,1125.0,2.5,1125.0,10,36,56,175,2,1,0,4.0,3.5,3.0,3.0,3.0,4.5,3.0,213,191,22,0,0.1
11705,48206595.0,20230300000000.0,386833412,99,225.0,297.0,42.26395,3.15385,6,2.0,2.0,4.0,151.0,1,1125,2.0,7.0,1125.0,1125.0,2.5,1125.0,27,57,77,212,2,1,0,5.0,4.0,4.5,4.0,5.0,5.0,4.5,213,191,22,0,0.1
11708,48085125.0,20230300000000.0,20931089,89,69.0,104.0,42.28969,3.17771,8,3.0,4.0,6.0,225.0,3,1125,2.0,7.0,1125.0,1125.0,3.1,1125.0,26,54,80,309,5,1,0,4.0,4.4,3.0,4.2,5.0,5.0,3.6,68,68,0,0,0.19
11709,47959262.0,20230300000000.0,86307032,99,31.0,178.0,42.17996,3.09465,6,2.0,3.0,4.0,187.0,1,1125,1.0,7.0,1125.0,1125.0,3.3,1125.0,0,0,27,77,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,30,30,0,0,0.5232000277238703
11710,47959263.0,20230300000000.0,86307032,99,31.0,178.0,42.18609,3.09092,8,2.0,4.0,4.0,212.0,1,1125,1.0,7.0,1125.0,1125.0,4.7,1125.0,0,29,59,137,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,30,30,0,0,0.5232000277238703
11711,48086042.0,20230300000000.0,386833412,99,225.0,297.0,42.24679,3.19019,4,2.0,2.0,3.0,151.0,1,1125,2.0,8.0,1125.0,1125.0,2.5,1125.0,11,26,32,134,9,6,0,4.56,4.56,4.44,4.44,4.67,4.89,4.67,213,191,22,0,0.51
11716,47959265.0,20230300000000.0,86307032,99,31.0,178.0,42.17291,3.0711,7,3.0,3.0,4.0,4600.0,1,1125,1.0,7.0,1125.0,1125.0,4.7,1125.0,0,0,26,90,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,30,30,0,0,0.5232000277238703
11720,47959269.0,20230300000000.0,86307032,99,31.0,178.0,42.1904,3.07908,12,3.0,5.0,9.0,133.0,1,1125,1.0,7.0,1125.0,1125.0,3.4,1125.0,18,39,43,144,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,30,30,0,0,0.1
11724,47959275.0,20230300000000.0,86307032,99,31.0,178.0,42.18483,3.10454,6,2.0,3.0,5.0,214.0,1,1125,1.0,7.0,1125.0,1125.0,3.3,1125.0,30,48,57,182,3,1,0,3.67,3.67,3.67,4.67,5.0,4.67,3.33,30,30,0,0,0.14
11727,47959278.0,20230300000000.0,86307032,99,31.0,178.0,42.18415,3.10683,8,2.0,4.0,5.0,2921.0,1,1125,1.0,7.0,1125.0,1125.0,3.3,1125.0,0,25,28,105,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,30,30,0,0,0.05
11734,47959279.0,20230300000000.0,86307032,99,31.0,178.0,42.18298,3.08196,6,2.0,3.0,4.0,358.0,1,1125,1.0,7.0,1125.0,1125.0,3.3,1125.0,30,60,90,133,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,30,30,0,0,0.5232000277238703
11737,48099277.0,20230300000000.0,386833412,99,225.0,297.0,42.26075,3.17877,8,2.0,4.0,6.0,242.0,1,1125,2.0,7.0,1125.0,1125.0,2.5,1125.0,10,24,43,143,35,14,1,4.31,4.46,4.17,4.6,4.49,4.94,4.29,213,191,22,0,1.39
11738,47959281.0,20230300000000.0,86307032,99,31.0,178.0,42.18414,3.10287,8,3.0,4.0,4.0,104.0,1,365,1.0,7.0,365.0,365.0,3.3,365.0,0,0,0,25,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,30,30,0,0,0.5232000277238703
11739,48099288.0,20230300000000.0,386833412,99,225.0,297.0,42.24723,3.18488,6,2.0,2.0,5.0,151.0,1,1125,2.0,7.0,1125.0,1125.0,2.5,1125.0,13,32,42,112,8,6,0,4.5,4.38,3.75,3.88,3.88,5.0,4.25,213,191,22,0,0.41
11748,48099302.0,20230300000000.0,386833412,99,225.0,297.0,42.26475,3.14462,8,4.0,4.0,6.0,359.0,1,1125,2.0,7.0,1125.0,1125.0,2.5,1125.0,20,45,61,181,4,3,0,4.75,4.75,4.75,4.5,4.5,4.5,4.75,213,191,22,0,0.18
11749,47959289.0,20230300000000.0,86307032,99,31.0,178.0,42.18824,3.08246,10,3.0,4.0,7.0,190.0,1,1125,1.0,7.0,1125.0,1125.0,3.4,1125.0,26,46,55,104,3,1,0,4.33,4.0,4.67,4.0,4.33,4.67,4.67,30,30,0,0,0.12
11750,48099433.0,20230300000000.0,386833412,99,225.0,297.0,42.26677,3.17806,7,2.0,4.0,5.0,132.0,1,1125,2.0,7.0,1125.0,1125.0,2.5,1125.0,8,20,39,147,8,4,1,3.75,3.88,3.75,3.75,3.63,3.38,3.63,213,191,22,0,0.41
11754,47959291.0,20230300000000.0,86307032,99,31.0,178.0,42.18348,3.08651,6,2.0,3.0,3.0,280.0,1,1125,1.0,7.0,1125.0,1125.0,3.5,1125.0,0,17,47,218,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,30,30,0,0,0.5232000277238703
11755,48209330.0,20230300000000.0,386833412,99,225.0,297.0,42.26528,3.15408,10,2.0,4.0,8.0,242.0,1,1125,2.0,7.0,1125.0,1125.0,2.5,1125.0,16,32,40,159,19,5,0,3.95,4.21,3.95,4.32,4.26,4.47,4.21,213,191,22,0,0.78
11757,47959293.0,20230300000000.0,86307032,99,31.0,178.0,41.98395,3.16902,8,2.0,4.0,5.0,345.0,1,1125,1.0,7.0,1125.0,1125.0,3.3,1125.0,0,0,0,0,2,0,0,5.0,4.0,4.5,5.0,4.5,5.0,4.0,30,30,0,0,0.1
11759,48099440.0,20230300000000.0,386833412,99,225.0,297.0,42.25056,3.19291,8,3.0,4.0,6.0,591.0,1,1125,2.0,7.0,2.0,1125.0,2.5,1122.4,27,40,46,155,9,5,0,4.11,4.11,3.44,4.22,4.0,4.89,3.78,213,191,22,0,0.37
11765,47999367.0,20230300000000.0,117908511,100,120.0,329.0,41.96684,3.2245,8,3.0,4.0,5.0,430.0,1,1125,1.0,7.0,1125.0,1125.0,2.6,1125.0,0,0,0,0,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,114,114,0,0,0.5232000277238703
11777,48005492.0,20230300000000.0,29020859,100,35.0,74.0,41.97834,3.20584,10,5.0,5.0,7.0,1348.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,29,59,75,335,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,29,29,0,0,0.05
11779,48099460.0,20230300000000.0,386833412,99,225.0,297.0,42.25623,3.18412,8,2.0,4.0,6.0,296.0,1,1125,2.0,7.0,1125.0,1125.0,2.5,1125.0,20,43,65,181,13,8,0,3.85,3.85,3.46,4.23,3.77,4.38,3.85,213,191,22,0,0.58
11780,48006770.0,20230300000000.0,266037976,75,20.0,55.0,42.29539,3.17892,6,4.0,3.0,4.0,158.0,1,365,6.0,6.0,365.0,365.0,6.0,365.0,0,0,0,0,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,19,19,0,0,0.5232000277238703
11781,48006771.0,20230300000000.0,266037976,75,20.0,55.0,42.29562,3.17627,4,2.0,2.0,3.0,239.0,1,1125,1.0,7.0,1125.0,1125.0,5.5,1125.0,0,3,28,49,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,19,19,0,0,0.5232000277238703
11783,48209771.0,20230300000000.0,137859766,100,15.0,25.0,42.29071,3.28021,12,3.0,5.0,6.0,409.0,1,1125,1.0,7.0,1125.0,1125.0,2.9,1125.0,14,21,30,143,16,6,0,4.88,4.94,4.63,4.88,4.94,5.0,4.75,14,14,0,0,0.7
11784,48006774.0,20230300000000.0,266037976,75,20.0,55.0,42.29433,3.17793,8,4.0,4.0,5.0,240.0,1,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,0,0,0,0,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,19,19,0,0,0.5232000277238703
11789,48218670.0,20230300000000.0,252962345,81,1.0,1.0,42.25539,2.89705,16,3.0,5.0,9.0,321.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,29,59,85,175,17,10,0,4.35,4.65,4.24,5.0,4.65,4.59,4.47,1,1,0,0,0.79
11798,48103604.0,20230300000000.0,35208996,71,29.0,42.0,41.69903,2.86576,12,4.0,4.0,7.0,575.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,90,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,29,29,0,0,0.5232000277238703
11800,48220326.0,20230300000000.0,308700439,98,140.0,185.0,42.07595,2.50808,15,4.0,7.0,11.0,738.0,2,365,1.0,7.0,365.0,365.0,2.9,365.0,20,44,72,198,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,130,123,7,0,0.1
11803,48220390.0,20230300000000.0,308700439,98,140.0,185.0,42.07588,2.50756,15,8.0,7.0,14.0,835.0,2,365,1.0,7.0,365.0,365.0,2.9,365.0,21,43,64,150,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,130,123,7,0,0.5232000277238703
11807,48222450.0,20230300000000.0,141535074,99,325.0,429.0,41.71684647,2.931847095,6,2.0,3.0,7.0,434.0,1,1125,1.0,7.0,2.0,1125.0,2.6,380.4,10,21,29,94,3,3,0,4.67,4.33,4.67,4.33,4.0,5.0,4.33,4,4,0,0,0.37
11809,48222929.0,20230300000000.0,141535074,99,325.0,429.0,41.74187469,2.78372407,8,2.0,4.0,4.0,337.0,1,1125,1.0,13.0,7.0,1125.0,5.8,281.7,0,28,31,67,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,4,4,0,0,0.5232000277238703
11814,48113443.0,20230300000000.0,134406018,93,31.0,33.0,41.71323,2.884876,8,3.0,4.0,7.0,165.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,0,0,0,138,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,30,30,0,0,0.5232000277238703
11820,48115261.0,20230300000000.0,388002388,89,1.0,1.0,42.29185,3.27717,4,2.0,2.0,2.0,148.0,3,1125,3.0,7.0,1125.0,1125.0,4.3,1125.0,0,12,32,68,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,4.33,1,1,0,0,0.33
11821,48240920.0,20230300000000.0,214797281,97,4.0,5.0,41.69492,2.82799,6,2.0,3.0,5.0,65.0,4,1125,3.0,7.0,1125.0,1125.0,4.8,1125.0,5,11,14,33,19,4,0,5.0,5.0,4.89,5.0,5.0,4.95,4.89,4,4,0,0,0.83
11824,48245143.0,20230300000000.0,305647855,100,1.0,1.0,41.69411,2.82845,7,3.0,4.0,5.0,194.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,11,34,64,241,2,1,0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,1,1,0,0,0.1
11826,48116122.0,20230300000000.0,151260158,100,83.0,87.0,42.46035,1.98619,11,3.0,5.0,8.0,615.0,1,1125,2.0,7.0,1125.0,1125.0,2.8,1125.0,22,47,75,341,21,9,0,5.0,4.9,4.71,4.81,4.81,5.0,4.9,36,36,0,0,0.93
11828,48249362.0,20230300000000.0,268960264,98,4.0,5.0,42.25246,3.12795,8,4.0,4.0,4.0,10.0,1,1125,3.0,7.0,3.0,1125.0,5.4,171.0,23,47,77,328,6,5,0,4.83,5.0,4.5,5.0,5.0,4.83,4.83,4,4,0,0,0.3
11831,48117592.0,20230300000000.0,118934271,98,83.0,293.0,41.69954,2.84395,11,3.0,5.0,8.0,586.0,1,1125,1.0,7.0,1125.0,1125.0,5.5,1125.0,29,45,71,178,2,0,0,5.0,5.0,5.0,5.0,3.5,4.5,5.0,82,82,0,0,0.09
